No.,ESTADO,CEVEM,MEDIO,SIGLAS,EMISORA,MATERIAL,VERSIÓN,TIPO ACTOR,ACTOR,FECHA TRANSMISIÓN,HORA TRANSMISIÓN,CALIFICACIÓN,NOMBRE CONCESIONARIO,TIPO CONCESIÓN,NOMBRE DE ESTACIÓN,TIPO MEDIO,MEDIO (RADIO/TELEVISIÓN)
823,MICHOACAN,76-MORELIA 2,92.3,XHLY-FM,XHLY-FM-92.3,RA00697-23,C1_SA_CONVOCATORIA_OBSERVADORES_082023_RD,AE,INE,2023-10-29,19:06:05,EXCEDENTE,"LY, S.A.",RADIO CONCESIONADO,2022 FM,FM  ,RADIO
824,MICHOACAN,76-MORELIA 2,CANAL34.2,XHCTMO-TDT,XHCTMO-TDT-CANAL34.2,RV00582-23,CLASE MEDIA,PP,PRI,2023-10-30,07:21:31,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
825,MICHOACAN,76-MORELIA 2,CANAL34.2,XHCTMO-TDT,XHCTMO-TDT-CANAL34.2,RV00717-23,DANTE GRANDEZA,PP,MC,2023-10-30,22:39:10,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
826,MICHOACAN,76-MORELIA 2,CANAL19.3,XHSPRMO-TDT,XHSPRMO-TDT-CANAL19.3,RV00584-23,POBREZA,PP,PRI,2023-10-31,09:08:58,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,TV UNAM,TDT,TELEVISIÓN
827,MICHOACAN,76-MORELIA 2,101.7,XHEMM-FM,XHEMM-FM-101.7,RA00817-23,EL VERDE CON LOS PROGRAMAS SOCIALES ,PP,PVEM,2023-10-31,19:13:30,EXCEDENTE,"Radio XHEMM, S. de R.L. de C.V.",RADIO CONCESIONADO,Mix,FM  ,RADIO
828,MICHOACAN,76-MORELIA 2,CANAL34.2,XHCTMO-TDT,XHCTMO-TDT-CANAL34.2,RV00639-23,MUJERES EN ACCIÓN V1,PP,PAN,2023-10-31,22:40:24,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
829,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00784-23,C3_SA_TIPOS DE VIOLENCIA CONTRA LAS MUJERES RE_0923_RD,AE,INE,2023-10-18,20:48:49,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
830,MICHOACAN,77-APATZINGAN,93.3,XHPNVA-FM,XHPNVA-FM-93.3,RA00784-23,C3_SA_TIPOS DE VIOLENCIA CONTRA LAS MUJERES RE_0923_RD,AE,INE,2023-10-21,07:20:09,EXCEDENTE,Miguel Ángel Escobedo Villafaña,RADIO CONCESIONADO,Turbo FM,FM  ,RADIO
831,MICHOACAN,77-APATZINGAN,93.3,XHPNVA-FM,XHPNVA-FM-93.3,RA00662-23,CLASE MEDIA,PP,PRI,2023-10-21,08:11:09,EXCEDENTE,Miguel Ángel Escobedo Villafaña,RADIO CONCESIONADO,Turbo FM,FM  ,RADIO
832,MICHOACAN,77-APATZINGAN,93.3,XHPNVA-FM,XHPNVA-FM-93.3,RA00820-23,C1_SA_CONVOCATORIA SE-CAE_1023_RD,AE,INE,2023-10-21,09:14:04,EXCEDENTE,Miguel Ángel Escobedo Villafaña,RADIO CONCESIONADO,Turbo FM,FM  ,RADIO
833,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00700-23,C5_SA_DISTRIB_FINANCIAMIENTO_082023_RD,AE,INE,2023-10-22,07:06:19,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
834,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00641-23,TRABAJAMOS POR LA JUSTICIA AMBIENTAL V2,PP,PVEM,2023-10-22,07:58:52,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
835,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00664-23,POBREZA,PP,PRI,2023-10-22,10:05:15,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
836,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00152-23,VERSION 2,AE,TEEM,2023-10-22,12:06:45,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
837,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00780-23,C4_SD_FECHA LÍMITE INSCRIPCIÓN AL PADRÓN ELECTORAL RE_0923_RD,AE,INE,2023-10-22,14:04:30,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
838,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00343-23,PES NUEVO ROSTRO POL,PP,PES,2023-10-22,15:10:48,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
839,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00782-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_RD,AE,INE,2023-10-22,16:03:54,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
840,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00666-23,SPOT MAS MICHOACAN INTRODUCCION RADIO,PP,MM,2023-10-22,18:04:30,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
841,MICHOACAN,77-APATZINGAN,93.3,XHPNVA-FM,XHPNVA-FM-93.3,RA00740-23,OTRO MÉXICO ES POSIBLE V1,PP,PRD,2023-10-23,07:09:04,EXCEDENTE,Miguel Ángel Escobedo Villafaña,RADIO CONCESIONADO,Turbo FM,FM  ,RADIO
842,MICHOACAN,77-APATZINGAN,770,XEML-AM,XEML-AM-770,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-24,16:19:15,EXCEDENTE,"XEML, S.A.",RADIO CONCESIONADO,La Ranchera,AM  ,RADIO
843,MICHOACAN,77-APATZINGAN,98.3,XHEML-FM,XHEML-FM-98.3,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-24,16:19:15,EXCEDENTE,"XEML, S.A.",RADIO CONCESIONADO,La Ranchera,FM  ,RADIO
844,MICHOACAN,77-APATZINGAN,93.3,XHPNVA-FM,XHPNVA-FM-93.3,RA00781-23,C4_SD_FECHA LÍMITE RENOVACIÓN DE LA INE RE_0923_RD,AE,INE,2023-10-28,07:45:28,EXCEDENTE,Miguel Ángel Escobedo Villafaña,RADIO CONCESIONADO,Turbo FM,FM  ,RADIO
845,MICHOACAN,77-APATZINGAN,93.3,XHPNVA-FM,XHPNVA-FM-93.3,RA00666-23,SPOT MAS MICHOACAN INTRODUCCION RADIO,PP,MM,2023-10-29,07:27:43,EXCEDENTE,Miguel Ángel Escobedo Villafaña,RADIO CONCESIONADO,Turbo FM,FM  ,RADIO
846,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00700-23,C5_SA_DISTRIB_FINANCIAMIENTO_082023_RD,AE,INE,2023-10-29,07:54:38,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
847,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00666-23,SPOT MAS MICHOACAN INTRODUCCION RADIO,PP,MM,2023-10-29,07:57:08,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
848,MICHOACAN,77-APATZINGAN,93.3,XHPNVA-FM,XHPNVA-FM-93.3,RA00782-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_RD,AE,INE,2023-10-29,08:11:11,EXCEDENTE,Miguel Ángel Escobedo Villafaña,RADIO CONCESIONADO,Turbo FM,FM  ,RADIO
849,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00782-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_RD,AE,INE,2023-10-29,08:17:54,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
850,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00641-23,TRABAJAMOS POR LA JUSTICIA AMBIENTAL V2,PP,PVEM,2023-10-29,08:20:26,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
851,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00128-23,EL PT ES LA 4T,PP,PT,2023-10-31,08:20:03,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
852,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00343-23,PES NUEVO ROSTRO POL,PP,PES,2023-10-31,10:03:29,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
853,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00666-23,SPOT MAS MICHOACAN INTRODUCCION RADIO,PP,MM,2023-10-31,13:11:04,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
854,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-31,16:03:45,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
855,MICHOACAN,77-APATZINGAN,92.1,XHAZN-FM,XHAZN-FM-92.1,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-31,19:03:49,EXCEDENTE,Arturo Herrera Cornejo,RADIO CONCESIONADO,La Pura Ley,FM  ,RADIO
856,MORELOS,78-CUERNAVACA,93.3,XHTB-FM,XHTB-FM-93.3,RA00770-23,TEEM 2 MENOS 24,AE,TEEM,2023-10-17,15:28:11,EXCEDENTE,"Estereópolis, S.A. de C.V.",RADIO CONCESIONADO,Arroba FM,FM  ,RADIO
857,MORELOS,78-CUERNAVACA,106.1,XHUAEM-FM,XHUAEM-FM-106.1,RA00740-23,OTRO MÉXICO ES POSIBLE V1,PP,PRD,2023-10-25,08:35:34,EXCEDENTE,Universidad Autónoma del Estado de Morelos,RADIO PERMISIONADO,Radio UAEM,FM  ,RADIO
858,MORELOS,78-CUERNAVACA,106.1,XHUAEM-FM,XHUAEM-FM-106.1,RA01185-22,POSICIONAMIENTO IMPEPAC 3,AE,IMPEPAC,2023-10-25,09:27:30,EXCEDENTE,Universidad Autónoma del Estado de Morelos,RADIO PERMISIONADO,Radio UAEM,FM  ,RADIO
859,MORELOS,78-CUERNAVACA,93.3,XHTB-FM,XHTB-FM-93.3,RA00782-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_RD,AE,INE,2023-10-30,15:32:13,EXCEDENTE,"Estereópolis, S.A. de C.V.",RADIO CONCESIONADO,Arroba FM,FM  ,RADIO
860,MORELOS,79-CUAUTLA,105.3,XHCMR-FM,XHCMR-FM-105.3,RA00698-23,C5_SA_CAND_INDEPENDIENTES_082023_RD,AE,INE,2023-10-16,18:25:43,EXCEDENTE,"Telecomunicaciones CH, S.A. de C.V.",RADIO CONCESIONADO,Estéreo Latina,FM  ,RADIO
861,MORELOS,79-CUAUTLA,105.3,XHCMR-FM,XHCMR-FM-105.3,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-21,19:34:09,EXCEDENTE,"Telecomunicaciones CH, S.A. de C.V.",RADIO CONCESIONADO,Estéreo Latina,FM  ,RADIO
862,MORELOS,79-CUAUTLA,89.7,XHCUM-FM,XHCUM-FM-89.7,RA00740-23,OTRO MÉXICO ES POSIBLE V1,PP,PRD,2023-10-25,08:35:30,EXCEDENTE,Universidad Autónoma del Estado de Morelos,RADIO PERMISIONADO,Radio UAEM,FM  ,RADIO
863,MORELOS,79-CUAUTLA,89.7,XHCUM-FM,XHCUM-FM-89.7,RA01185-22,POSICIONAMIENTO IMPEPAC 3,AE,IMPEPAC,2023-10-25,09:27:30,EXCEDENTE,Universidad Autónoma del Estado de Morelos,RADIO PERMISIONADO,Radio UAEM,FM  ,RADIO
864,MORELOS,80-JOJUTLA,89.3,XHART-FM,XHART-FM-89.3,RA00662-23,CLASE MEDIA,PP,PRI,2023-10-20,13:08:13,EXCEDENTE,Araceli Rojas Tenorio,RADIO CONCESIONADO,La Señal 152,FM  ,RADIO
865,MORELOS,80-JOJUTLA,89.3,XHART-FM,XHART-FM-89.3,RA00809-23,CO_70 AÑOS VOTO MUJER 0923_RD,AE,INE,2023-10-20,14:02:26,EXCEDENTE,Araceli Rojas Tenorio,RADIO CONCESIONADO,La Señal 152,FM  ,RADIO
866,MORELOS,80-JOJUTLA,89.3,XHART-FM,XHART-FM-89.3,RA00230-22,RA-2022,AE,FEDEM,2023-10-20,20:01:04,EXCEDENTE,Araceli Rojas Tenorio,RADIO CONCESIONADO,La Señal 152,FM  ,RADIO
867,MORELOS,80-JOJUTLA,89.3,XHART-FM,XHART-FM-89.3,RA00697-23,C1_SA_CONVOCATORIA_OBSERVADORES_082023_RD,AE,INE,2023-10-21,12:15:30,EXCEDENTE,Araceli Rojas Tenorio,RADIO CONCESIONADO,La Señal 152,FM  ,RADIO
868,MORELOS,80-JOJUTLA,89.3,XHART-FM,XHART-FM-89.3,RA00662-23,CLASE MEDIA,PP,PRI,2023-10-21,13:07:00,EXCEDENTE,Araceli Rojas Tenorio,RADIO CONCESIONADO,La Señal 152,FM  ,RADIO
869,NAYARIT,81-SANTIAGO IXCUINTLA,CANAL30,XHAF-TDT,XHAF-TDT-CANAL30,RV00635-23,OTRO MEXICO ES POSIBLE V2,PP,PRD,2023-10-20,09:53:20,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca Uno,TDT,TELEVISIÓN
870,NAYARIT,81-SANTIAGO IXCUINTLA,CANAL26,XHNTV-TDT,XHNTV-TDT-CANAL26,RV00691-23,EL VERDE CON LOS PROGRAMAS SOCIALES ,PP,PVEM,2023-10-20,19:39:03,EXCEDENTE,"Radio-Televisión Digital de Nayarit, S.A. de C.V.",TELEVISION CONCESIONADO,8NTV,TDT,TELEVISIÓN
871,NAYARIT,81-SANTIAGO IXCUINTLA,CANAL26,XHNTV-TDT,XHNTV-TDT-CANAL26,RV00635-23,OTRO MEXICO ES POSIBLE V2,PP,PRD,2023-10-20,21:43:03,EXCEDENTE,"Radio-Televisión Digital de Nayarit, S.A. de C.V.",TELEVISION CONCESIONADO,8NTV,TDT,TELEVISIÓN
872,NAYARIT,81-SANTIAGO IXCUINTLA,CANAL30,XHAF-TDT,XHAF-TDT-CANAL30,RV00614-23,TECDMX TV NOTICIERO,AE,TECDMX,2023-10-27,13:44:48,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca Uno,TDT,TELEVISIÓN
873,NAYARIT,81-SANTIAGO IXCUINTLA,CANAL26,XHNTV-TDT,XHNTV-TDT-CANAL26,RV00531-23,LATIDOS MORENA,PP,MORENA,2023-10-28,07:36:34,EXCEDENTE,"Radio-Televisión Digital de Nayarit, S.A. de C.V.",TELEVISION CONCESIONADO,8NTV,TDT,TELEVISIÓN
874,NAYARIT,82-TEPIC,105.7,XHXT-FM,XHXT-FM-105.7,RA00740-23,OTRO MÉXICO ES POSIBLE V1,PP,PRD,2023-10-16,11:20:04,EXCEDENTE,"Amplitudes y Frecuencias de Occidente, S.A. de C.V.",RADIO CONCESIONADO,La Caliente,FM  ,RADIO
875,NAYARIT,82-TEPIC,CANAL22.2,XHCTNY-TDT,XHCTNY-TDT-CANAL22.2,RV00639-23,MUJERES EN ACCIÓN V1,PP,PAN,2023-10-17,22:40:49,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
876,NAYARIT,82-TEPIC,CANAL36,XHKG-TDT,XHKG-TDT-CANAL36,RV00165-23,SPOT TV GENERICO LN 01-2023,PP,LN,2023-10-18,13:46:28,EXCEDENTE,"XHKG TV Nayarit, S.A. de C.V.",TELEVISION CONCESIONADO,Local,TDT,TELEVISIÓN
877,NAYARIT,82-TEPIC,104.9,XHERK-FM,XHERK-FM-104.9,RA00544-23,ALEGRÍA MCN,PP,MC,2023-10-19,06:11:13,EXCEDENTE,"Radio Korita de Nayarit, S.A. de C.V.",RADIO CONCESIONADO,Los 40 de Nayarit,FM  ,RADIO
878,NAYARIT,82-TEPIC,CANAL22.2,XHCTNY-TDT,XHCTNY-TDT-CANAL22.2,RV00582-23,CLASE MEDIA,PP,PRI,2023-10-20,22:39:40,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
879,NAYARIT,82-TEPIC,88.3,XHPCTN-FM,XHPCTN-FM-88.3,RA00075-23,AMC ESCUCHAMOS,PP,PRI,2023-10-21,12:31:50,EXCEDENTE,"Radio Informativa, S.A. de C.V.",RADIO CONCESIONADO,La Lupe,FM  ,RADIO
880,NAYARIT,82-TEPIC,88.3,XHPCTN-FM,XHPCTN-FM-88.3,RA00075-23,AMC ESCUCHAMOS,PP,PRI,2023-10-22,14:38:02,EXCEDENTE,"Radio Informativa, S.A. de C.V.",RADIO CONCESIONADO,La Lupe,FM  ,RADIO
881,NAYARIT,82-TEPIC,CANAL31.2,XHLBN-TDT,XHLBN-TDT-CANAL31.2,RV00628-23,OTRO MÉXICO ES POSIBLE V1,PP,PRD,2023-10-25,07:59:30,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,A+,TDT,TELEVISIÓN
882,NAYARIT,82-TEPIC,CANAL22.2,XHCTNY-TDT,XHCTNY-TDT-CANAL22.2,RV00661-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_TV,AE,INE,2023-10-27,22:39:26,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
883,NAYARIT,82-TEPIC,CANAL22.2,XHCTNY-TDT,XHCTNY-TDT-CANAL22.2,RV00717-23,DANTE GRANDEZA,PP,MC,2023-10-30,22:39:10,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
884,NAYARIT,82-TEPIC,CANAL22.2,XHCTNY-TDT,XHCTNY-TDT-CANAL22.2,RV00639-23,MUJERES EN ACCIÓN V1,PP,PAN,2023-10-31,22:40:18,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
885,NUEVO LEON,83-MONTERREY,107.7,XHMN-FM,XHMN-FM-107.7,RA00699-23,C5_SA_RNP_082023_RD,AE,INE,2023-10-16,07:29:30,EXCEDENTE,"Gim Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,Imagen,FM  ,RADIO
886,NUEVO LEON,83-MONTERREY,101.3,XHAW-FM,XHAW-FM-101.3,RA00641-23,TRABAJAMOS POR LA JUSTICIA AMBIENTAL V2,PP,PVEM,2023-10-16,07:40:00,EXCEDENTE,"Radio Informativa, S.A. de C.V.",RADIO CONCESIONADO,AW Inolvidable,FM  ,RADIO
887,NUEVO LEON,83-MONTERREY,CANAL22.2,XHCTMY-TDT,XHCTMY-TDT-CANAL22.2,RV00531-23,LATIDOS MORENA,PP,MORENA,2023-10-18,22:40:09,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
888,NUEVO LEON,83-MONTERREY,97.3,XHSR-FM,XHSR-FM-97.3,RA00817-23,EL VERDE CON LOS PROGRAMAS SOCIALES ,PP,PVEM,2023-10-20,16:24:00,EXCEDENTE,"Stereorey México, S.A.",RADIO CONCESIONADO,EXA FM,FM  ,RADIO
889,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-21,07:09:04,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
890,NUEVO LEON,83-MONTERREY,101.3,XHAW-FM,XHAW-FM-101.3,RA01088-22,TEENL-2022-A MI QUE-RD,AE,TEENL,2023-10-21,08:43:06,EXCEDENTE,"Radio Informativa, S.A. de C.V.",RADIO CONCESIONADO,AW Inolvidable,FM  ,RADIO
891,NUEVO LEON,83-MONTERREY,101.3,XHAW-FM,XHAW-FM-101.3,RA00604-23,LATIDOS MORENA,PP,MORENA,2023-10-21,09:52:51,EXCEDENTE,"Radio Informativa, S.A. de C.V.",RADIO CONCESIONADO,AW Inolvidable,FM  ,RADIO
892,NUEVO LEON,83-MONTERREY,107.7,XHMN-FM,XHMN-FM-107.7,RA00741-23,OTRO MÉXICO ES POSIBLE V2,PP,PRD,2023-10-21,14:58:33,EXCEDENTE,"Gim Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,Imagen,FM  ,RADIO
893,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-22,07:40:43,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
894,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-22,09:41:45,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
895,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00783-23,C4_SD_FECHA LÍMITE TRÁMITES REGISTRALES RE_0923_RD,AE,INE,2023-10-22,21:58:19,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
896,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-23,08:18:24,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
897,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-23,10:13:04,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
898,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-23,13:26:44,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
899,NUEVO LEON,83-MONTERREY,CANAL17,XHFN-TDT,XHFN-TDT-CANAL17,RV00531-23,LATIDOS MORENA,PP,MORENA,2023-10-23,15:36:59,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca 7,TDT,TELEVISIÓN
900,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-24,10:16:44,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
901,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-24,13:32:21,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
902,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-24,15:29:38,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
903,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-25,13:36:49,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
904,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-25,15:32:36,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
905,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-25,18:28:04,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
906,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-26,18:27:54,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
907,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-26,20:27:15,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
908,NUEVO LEON,83-MONTERREY,88.5,XHWAG-FM,XHWAG-FM-88.5,RA00828-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_RD,AE,INE,2023-10-27,18:26:34,EXCEDENTE,"Cadena Radiodifusora Mexicana, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
909,NUEVO LEON,83-MONTERREY,CANAL28,XHMNL-TDT,XHMNL-TDT-CANAL28,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-10-27,19:58:21,EXCEDENTE,Gobierno del Estado de Nuevo León,TELEVISION PERMISIONADO,Canal 28,TDT,TELEVISIÓN
