No.,ESTADO,CEVEM,MEDIO,SIGLAS,EMISORA,MATERIAL,VERSIÓN,TIPO ACTOR,ACTOR,FECHA TRANSMISIÓN,HORA TRANSMISIÓN,CALIFICACIÓN,NOMBRE CONCESIONARIO,TIPO CONCESIÓN,NOMBRE DE ESTACIÓN,TIPO MEDIO,MEDIO (RADIO/TELEVISIÓN)
422,COAHUILA,13-SALTILLO 2,94.7,XHRP-FM,XHRP-FM-94.7,RA00923-23,PRE GOB CDMX PALMA RADIO,PP,PAN,2023-11-10,23:30:37,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,Imagen Saltillo,FM  ,RADIO
423,COAHUILA,13-SALTILLO 2,94.7,XHRP-FM,XHRP-FM-94.7,RA00901-23,PRECAMPAÑA CDMX,PP,MORENA,2023-11-10,23:31:08,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,Imagen Saltillo,FM  ,RADIO
424,COAHUILA,13-SALTILLO 2,94.7,XHRP-FM,XHRP-FM-94.7,RA00915-23,PRE GOB CDMX CUENTO ,PP,PAN,2023-11-10,23:31:38,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,Imagen Saltillo,FM  ,RADIO
425,COAHUILA,13-SALTILLO 2,94.7,XHRP-FM,XHRP-FM-94.7,RA00925-23,LATIDOS,PP,PRD,2023-11-10,23:32:08,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,Imagen Saltillo,FM  ,RADIO
426,COAHUILA,13-SALTILLO 2,94.7,XHRP-FM,XHRP-FM-94.7,RA00950-23,SALOMON PREC LOC CDMX,PP,MC,2023-11-10,23:32:38,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,Imagen Saltillo,FM  ,RADIO
427,COAHUILA,13-SALTILLO 2,100.9,XHSA-FM,XHSA-FM-100.9,RA00128-23,EL PT ES LA 4T,PP,PT,2023-11-11,15:04:00,EXCEDENTE,"Voler, S.A. de C.V.",RADIO CONCESIONADO,LA REYNA,FM  ,RADIO
428,COAHUILA,13-SALTILLO 2,CANAL31.2,XHCPDF-TDT,XHCPDF-TDT-CANAL31.2,RV00531-23,LATIDOS MORENA,PP,MORENA,2023-11-12,08:26:20,EXCEDENTE,Instituto Politécnico Nacional,TELEVISION PERMISIONADO,Once Niñas y Niños,TDT,TELEVISIÓN
429,COAHUILA,13-SALTILLO 2,CANAL31.2,XHCPDF-TDT,XHCPDF-TDT-CANAL31.2,RV00662-23,C4_SD_FECHA LÍMITE TRÁMITES REGISTRALES RE_0923_TV,AE,INE,2023-11-12,09:34:52,EXCEDENTE,Instituto Politécnico Nacional,TELEVISION PERMISIONADO,Once Niñas y Niños,TDT,TELEVISIÓN
430,COAHUILA,13-SALTILLO 2,CANAL31.2,XHCPDF-TDT,XHCPDF-TDT-CANAL31.2,RV00639-23,MUJERES EN ACCIÓN V1,PP,PAN,2023-11-12,14:58:29,EXCEDENTE,Instituto Politécnico Nacional,TELEVISION PERMISIONADO,Once Niñas y Niños,TDT,TELEVISIÓN
431,COAHUILA,13-SALTILLO 2,94.7,XHRP-FM,XHRP-FM-94.7,RA00779-23,C4_SD_FECHA LÍMITE CAMBIO DE DOMICILIO RE_0923_RD,AE,INE,2023-11-12,15:19:27,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,Imagen Saltillo,FM  ,RADIO
432,COAHUILA,13-SALTILLO 2,94.7,XHRP-FM,XHRP-FM-94.7,RA00890-23,EL LLAMADO VER2,AE,IECM,2023-11-12,15:19:57,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,Imagen Saltillo,FM  ,RADIO
433,COAHUILA,13-SALTILLO 2,94.7,XHRP-FM,XHRP-FM-94.7,RA00883-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-12,15:20:27,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,Imagen Saltillo,FM  ,RADIO
434,COAHUILA,13-SALTILLO 2,94.7,XHRP-FM,XHRP-FM-94.7,RA00901-23,PRECAMPAÑA CDMX,PP,MORENA,2023-11-12,15:20:57,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,Imagen Saltillo,FM  ,RADIO
435,COAHUILA,13-SALTILLO 2,106.5,XHZCN-FM,XHZCN-FM-106.5,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-11-16,15:04:38,EXCEDENTE,"TVRestringida del Norte, S.A. de C.V.",RADIO CONCESIONADO,Estéreo Vida,FM  ,RADIO
436,COAHUILA,13-SALTILLO 2,100.9,XHSA-FM,XHSA-FM-100.9,RA00784-23,C3_SA_TIPOS DE VIOLENCIA CONTRA LAS MUJERES RE_0923_RD,AE,INE,2023-11-16,15:42:02,EXCEDENTE,"Voler, S.A. de C.V.",RADIO CONCESIONADO,LA REYNA,FM  ,RADIO
437,COAHUILA,13-SALTILLO 2,100.9,XHSA-FM,XHSA-FM-100.9,RA00893-23,DAMOS RESULTADOS V1 ORD,PP,PRI,2023-11-18,07:02:20,EXCEDENTE,"Voler, S.A. de C.V.",RADIO CONCESIONADO,LA REYNA,FM  ,RADIO
438,COAHUILA,14-TORREON 1,97.9,XHEON-FM,XHEON-FM-97.9,RA00699-23,C5_SA_RNP_082023_RD,AE,INE,2023-11-02,16:43:22,EXCEDENTE,Gobierno del Estado de Coahuila,RADIO PERMISIONADO,Coahuila Radio y Televisión,FM  ,RADIO
439,COAHUILA,14-TORREON 1,CANAL24,XHCTTR-TDT,XHCTTR-TDT-CANAL24,RV00676-23,CO_70 AÑOS VOTO MUJER_0923_TV,AE,INE,2023-11-04,14:49:45,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Imagen TV,TDT,TELEVISIÓN
440,COAHUILA,14-TORREON 1,100.3,XHEN-FM,XHEN-FM-100.3,RA00697-23,C1_SA_CONVOCATORIA_OBSERVADORES_082023_RD,AE,INE,2023-11-09,21:57:07,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,100.3,FM  ,RADIO
441,COAHUILA,14-TORREON 1,100.3,XHEN-FM,XHEN-FM-100.3,RA00901-23,PRECAMPAÑA CDMX,PP,MORENA,2023-11-09,21:57:38,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,100.3,FM  ,RADIO
442,COAHUILA,14-TORREON 1,100.3,XHEN-FM,XHEN-FM-100.3,RA00820-23,C1_SA_CONVOCATORIA SE-CAE_1023_RD,AE,INE,2023-11-09,21:59:38,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,100.3,FM  ,RADIO
443,COAHUILA,14-TORREON 1,100.3,XHEN-FM,XHEN-FM-100.3,RA00901-23,PRECAMPAÑA CDMX,PP,MORENA,2023-11-10,23:30:08,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,100.3,FM  ,RADIO
444,COAHUILA,14-TORREON 1,100.3,XHEN-FM,XHEN-FM-100.3,RA00923-23,PRE GOB CDMX PALMA RADIO,PP,PAN,2023-11-10,23:30:38,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,100.3,FM  ,RADIO
445,COAHUILA,14-TORREON 1,100.3,XHEN-FM,XHEN-FM-100.3,RA00901-23,PRECAMPAÑA CDMX,PP,MORENA,2023-11-10,23:31:08,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,100.3,FM  ,RADIO
446,COAHUILA,14-TORREON 1,100.3,XHEN-FM,XHEN-FM-100.3,RA00915-23,PRE GOB CDMX CUENTO ,PP,PAN,2023-11-10,23:31:38,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,100.3,FM  ,RADIO
447,COAHUILA,14-TORREON 1,100.3,XHEN-FM,XHEN-FM-100.3,RA00925-23,LATIDOS,PP,PRD,2023-11-10,23:32:08,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,100.3,FM  ,RADIO
448,COAHUILA,14-TORREON 1,100.3,XHEN-FM,XHEN-FM-100.3,RA00950-23,SALOMON PREC LOC CDMX,PP,MC,2023-11-10,23:32:38,EXCEDENTE,"GIM Televisión Nacional, S.A. de C.V.",RADIO CONCESIONADO,100.3,FM  ,RADIO
449,COAHUILA,14-TORREON 1,CANAL14.2,XHGDP-TDT,XHGDP-TDT-CANAL14.2,RV00799-23,JUSTICIA MORENA,PP,MORENA,2023-11-13,14:53:53,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,ADN 40,TDT,TELEVISIÓN
450,COAHUILA,15-TORREON 2,105.9,XHQN-FM,XHQN-FM-105.9,RA00809-23,CO_70 AÑOS VOTO MUJER 0923_RD,AE,INE,2023-11-03,15:26:04,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
451,COAHUILA,15-TORREON 2,105.9,XHQN-FM,XHQN-FM-105.9,RA00860-23,DANTE GRANDEZA,PP,MC,2023-11-05,06:12:30,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
452,COAHUILA,15-TORREON 2,105.9,XHQN-FM,XHQN-FM-105.9,RA00820-23,C1_SA_CONVOCATORIA SE-CAE_1023_RD,AE,INE,2023-11-05,06:13:45,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
453,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00717-23,DANTE GRANDEZA,PP,MC,2023-11-05,06:19:31,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
454,COAHUILA,15-TORREON 2,105.9,XHQN-FM,XHQN-FM-105.9,RA00820-23,C1_SA_CONVOCATORIA SE-CAE_1023_RD,AE,INE,2023-11-05,06:27:15,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
455,COAHUILA,15-TORREON 2,105.9,XHQN-FM,XHQN-FM-105.9,RA00128-23,EL PT ES LA 4T,PP,PT,2023-11-05,06:28:28,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
456,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00717-23,DANTE GRANDEZA,PP,MC,2023-11-05,18:33:25,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
457,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-07,10:52:45,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
458,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00787-23,LATIDOS,PP,PRD,2023-11-07,10:53:15,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
459,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00613-23,LAS ELECCIONES SON NUESTRAS,AE,IECM,2023-11-07,10:53:45,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
460,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00196-23,V01-TV-FEPADECDMX-160323,AE,FEPADECM,2023-11-07,15:40:31,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
461,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00655-23,C4_SD_FECHA LÍMITE CAMBIO DE DOMICILIO RE_0923_TV,AE,INE,2023-11-07,15:41:01,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
462,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00772-23,PRECAMPAÑA CDMX V3,PP,MORENA,2023-11-07,15:42:02,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
463,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00787-23,LATIDOS,PP,PRD,2023-11-07,16:34:10,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
464,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-07,16:34:44,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
465,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00772-23,PRECAMPAÑA CDMX V3,PP,MORENA,2023-11-07,16:35:14,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
466,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00738-23,DAMOS RESULTADOS V2,PP,PRI,2023-11-07,16:35:44,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
467,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00639-23,MUJERES EN ACCIÓN V1,PP,PAN,2023-11-07,16:54:56,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
468,COAHUILA,15-TORREON 2,105.9,XHQN-FM,XHQN-FM-105.9,RA00782-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_RD,AE,INE,2023-11-08,17:27:01,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
469,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00738-23,DAMOS RESULTADOS V2,PP,PRI,2023-11-09,10:47:24,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
470,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00774-23,PRE GOB CDMX CUENTO ,PP,PAN,2023-11-09,21:45:23,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
471,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00738-23,DAMOS RESULTADOS V2,PP,PRI,2023-11-09,21:45:53,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
472,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-09,21:46:24,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
473,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00774-23,PRE GOB CDMX CUENTO ,PP,PAN,2023-11-10,10:48:08,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
474,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00810-23,PROG SOC VERDE CDMX ,PP,PVEM,2023-11-12,10:42:10,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
475,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00772-23,PRECAMPAÑA CDMX V3,PP,MORENA,2023-11-12,10:42:40,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
476,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00661-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_TV,AE,INE,2023-11-12,10:43:10,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
477,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00725-23,EL LLAMADO,AE,IECM,2023-11-12,10:43:40,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
478,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00738-23,DAMOS RESULTADOS V2,PP,PRI,2023-11-12,22:32:22,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
479,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00772-23,PRECAMPAÑA CDMX V3,PP,MORENA,2023-11-12,22:32:52,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
480,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-12,22:33:21,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
481,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-12,22:33:53,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
482,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00810-23,PROG SOC VERDE CDMX ,PP,PVEM,2023-11-12,22:34:22,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
483,COAHUILA,15-TORREON 2,CANAL23,XHOAH-TDT,XHOAH-TDT-CANAL23,RV00781-23,PRE GOB CDMX PALMA TV,PP,PAN,2023-11-12,22:34:52,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 6,TDT,TELEVISIÓN
484,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-14,07:28:14,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
485,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00798-23,PROSPERIDAD MORENA,PP,MORENA,2023-11-14,09:28:16,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
486,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00749-23,CO_DISTRITACIÓN 2021-2023_1023_TV,AE,INE,2023-11-14,13:29:15,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
487,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-14,15:28:16,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
488,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00628-23,OTRO MÉXICO ES POSIBLE V1,PP,PRD,2023-11-14,22:28:16,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
489,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-15,07:28:15,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
490,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00662-23,C4_SD_FECHA LÍMITE TRÁMITES REGISTRALES RE_0923_TV,AE,INE,2023-11-15,08:32:50,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
491,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-15,09:28:15,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
492,COAHUILA,15-TORREON 2,105.9,XHQN-FM,XHQN-FM-105.9,RA00890-23,EL LLAMADO VER2,AE,IECM,2023-11-15,11:15:16,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
493,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00799-23,JUSTICIA MORENA,PP,MORENA,2023-11-15,14:30:16,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
494,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00661-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_TV,AE,INE,2023-11-15,15:37:38,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
495,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00639-23,MUJERES EN ACCIÓN V1,PP,PAN,2023-11-15,20:30:42,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
496,COAHUILA,15-TORREON 2,105.9,XHQN-FM,XHQN-FM-105.9,RA00944-23,PROG SOC VERDE CDMX ,PP,PVEM,2023-11-15,23:13:31,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
497,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-16,07:30:42,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
498,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-16,09:31:10,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
499,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00676-23,CO_70 AÑOS VOTO MUJER_0923_TV,AE,INE,2023-11-16,13:30:41,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
500,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-16,14:30:43,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
501,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00563-23,IDENTIDAD IEEPCNL TV,AE,IEEPCNL,2023-11-16,15:30:42,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
502,COAHUILA,15-TORREON 2,105.9,XHQN-FM,XHQN-FM-105.9,RA00780-23,C4_SD_FECHA LÍMITE INSCRIPCIÓN AL PADRÓN ELECTORAL RE_0923_RD,AE,INE,2023-11-16,17:25:15,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
503,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00639-23,MUJERES EN ACCIÓN V1,PP,PAN,2023-11-16,22:30:40,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
504,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00660-23,C3_SA_TIPOS DE VIOLENCIA EN CONTRA DE LAS MUJERES RE_0923_TV,AE,INE,2023-11-17,08:47:18,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
505,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-17,09:28:44,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
506,COAHUILA,15-TORREON 2,CANAL23.4,XHOAH-TDT,XHOAH-TDT-CANAL23.4,RV00661-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_TV,AE,INE,2023-11-17,13:30:05,EXCEDENTE,"Multimedios Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,TELERITMO,TDT,TELEVISIÓN
